entity,year,gdp_pc,repression,iv_repression,gross_fixed_capital_formation_perecent_of_gdp,trade_percentageof_gdp,inflation_consumer_prices_annual_perecentage_growth,population_growth_annual_percentage,expenditure_on_education,ln_gdp_pc
Germany,2002,35477.51515,3.283,0.986,19.88670301,58.33256872,1.420806156,0.168128319,8.707961082,10.476654398739818
Germany,2003,35270.02273,3.283,0.986,19.26388226,58.91454429,1.034222186,0.055363304,8.642513275,10.470788667686936
Germany,2004,35687.63787,3.283,0.986,18.83146391,62.90649095,1.665736967,-0.021709728,8.771615982,10.482559629648346
Germany,2005,36024.0947,3.283,0.986,18.76442033,66.95310249,1.546911148,-0.056778262,8.78028965,10.491943290780972
Germany,2006,37459.26133,3.283,0.986,19.46240592,72.75919346,1.577426428,-0.112797498,8.906779289,10.531009256903499
Germany,2007,38593.07499,3.283,0.986,19.71517021,74.88384168,2.298344007,-0.133718573,9.044315338,10.560828134953882
Germany,2008,39009.84776,3.283,0.986,19.96303992,76.11316659,2.628379816,-0.190142845,8.92984581,10.571569399904007
Germany,2009,36940.40787,3.283,0.986,18.83819773,66.13912758,0.312739007,-0.25338341,9.018068314,10.517061295110791
Germany,2010,38526.7371,3.283,0.986,19.18616122,73.88523512,1.103810378,-0.153198447,9.113441467,10.559107749372952
Germany,2011,40722.48493,3.283,0.986,20.00811821,78.4330029,2.075172837,-1.853714629,9.511645317,10.614535674166003
Germany,2012,40834.50882,3.283,0.986,19.96631277,79.33164957,2.008488848,0.187727801,9.517230034,10.61728280731303
Germany,2013,40884.89268,3.283,0.974,19.57714688,77.58602886,1.504723303,0.272900215,9.709711075,10.618515901669067
Germany,2014,41602.46613,3.283,0.974,19.78257446,76.84835163,0.906794,0.416877359,9.748104095,10.635914726463401
Germany,2015,41929.75491,3.283,0.974,19.74775107,77.75658157,0.514426137,0.865702644,9.638143539,10.643750994929505
Germany,2016,42516.93371,3.283,0.974,20.04384688,76.00599022,0.491747008,0.807218539,9.477829933,10.65765771579157
Germany,2017,43543.48071,3.283,0.974,20.13392897,77.45483947,1.509494851,0.37372456,9.48073101,10.681515274404491
Germany,2018,43905.85501,3.283,0.974,20.81752343,79.12522605,1.732168798,0.300526702,9.638201714,10.689802961696268
Germany,2019,44235.2659,3.283,0.974,21.15229781,79.07324272,1.445659769,0.225519874,9.726378441,10.697277620976621
Germany,2020,42372.87268,3.283,0.974,21.34267631,72.93353271,0.144877926,0.081693159,9.298440933,10.65426364118069
Germany,2021,44011.01946,3.283,0.974,21.18150415,79.91953486,3.066666667,0.042327057,9.0661726,10.692195323817694
Germany,2022,44817.13163,3.283,0.974,21.60104678,88.78575421,6.872574386,-0.02195657,9.190701485,10.710345747761249
Ghana,1986,784.9379237,0.151,0.369,9.295590671,36.71168749,24.56541608,2.200791731,34.30920029,6.6656046365664
Ghana,1987,803.9296102,0.575,0.46,10.36032172,45.84812332,39.81506788,2.29278306,24.66799927,6.689511715843797
Ghana,1988,829.0173876,0.654,0.467,11.23948341,42.24549941,31.35926763,2.40254861,23.93285942,6.7202411291011055
Ghana,1999,1010.881949,2.14,0.948,20.4674438,81.70510403,4.865397851,2.441208076,14.8927002,6.91857844563497
Ghana,2001,1035.226661,2.14,0.948,27.1229213,110.0458542,41.50949629,2.663105441,15.74110985,6.942375677858582
Ghana,2004,1108.304754,2.14,0.953,28.37750668,99.67033435,18.04273882,2.648564224,22.37924957,7.010586878224722
Ghana,2005,1143.311789,2.14,0.953,29.00214064,98.17151411,15.43899202,2.622757231,23.42996025,7.0416844078741025
Ghana,2006,1185.265707,2.14,0.953,22.46580574,64.51905424,11.67918394,2.599672365,24.16197968,7.077722253750948
Ghana,2007,1205.317058,2.14,0.953,15.38454499,65.35432229,10.73426655,2.577428818,22.31702042,7.094497929987307
Ghana,2008,1282.634169,2.14,0.953,16.49196394,69.51422561,16.49463961,2.537779829,24.03750038,7.156671186777814
Ghana,2009,1311.630538,2.315,0.958,15.47882959,71.59473853,19.24694822,2.495284986,22.49513054,7.179026327712561
Ghana,2010,1381.22795,2.315,0.956,11.76409219,75.37781579,10.73338984,2.43301424,20.69614029,7.230728201337735
Ghana,2011,1537.81834,2.315,0.956,11.97694023,86.29545385,8.728459371,2.404971455,30.63430977,7.3381200286552
Ghana,2012,1640.540721,2.315,0.946,16.10990938,93.16803513,11.18634094,2.41990908,26.58139038,7.402781174403359
Ghana,2013,1718.597048,2.315,0.947,24.03899898,60.7593219,11.66619231,2.409279309,21.222209929999998,7.449263567200468
Ghana,2014,1726.369301,2.315,0.947,26.42288052,63.83656244,15.48961603,2.364985531,20.98513985,7.453775812255869
Ghana,2015,1722.772828,2.315,0.947,27.01262554,76.52127092,17.1499695,2.307127331,23.80879974,7.451690381056505
Ghana,2016,1740.811019,2.315,0.946,24.82616879,67.87699944,17.45463471,2.276212039,22.09332085,7.4621063864899355
Ghana,2017,1841.446362,1.881,0.926,18.88642524,70.54836529,12.37192155,2.195357928,20.09763908,7.51830660811907
Ghana,2018,1915.453232,1.881,0.926,21.19909375,67.95851746,7.808765166,2.075171366,18.59816933,7.557709548285343
Ghana,2019,1999.553722,1.881,0.912,18.03819368,76.82480273,7.143640033,2.0078052,14.27171898,7.6006792956428715
Ghana,2020,1970.194115,1.881,0.918,17.66074711,66.57549872,9.887289563,1.991819851,13.62947464,7.585887352410722
Ghana,2021,2030.048665,1.662,0.888,16.75365045,62.70783091,9.971088675,1.959045844,12.16741467,7.615815044654892
Ghana,2022,2067.208959,1.839,0.898,16.20458356,70.1154558,31.2558951,1.920290343,13.17930412,7.63395464746047
Ghana,2023,2091.813356,1.839,0.898,9.867318424,64.38786153,38.10696563,1.908602897,12.03531742,7.645786603231422
Greece,1995,15857.41619,3.269,0.974,20.96669102,36.12563534,8.93451416,0.467197289,8.000473976,9.671392568297806
Greece,1996,16005.95116,3.269,0.974,22.10842021,36.82092926,8.194552176,0.440670531,8.175086975,9.680715879566595
Greece,1997,16501.03165,3.269,0.974,21.58993914,39.43854865,5.536002668,0.493267145,8.988808632,9.711178182176537
Greece,1998,16973.82937,3.269,0.974,24.51359029,42.48989596,4.766225724,0.554211903,8.067892075,9.739427988045962
Greece,1999,17358.4347,3.269,0.974,25.38603194,48.17603703,2.63663306,0.383471312,8.125618935,9.761833817098356
Greece,2000,18002.90646,3.269,0.978,25.93735478,59.11265775,3.151181625,0.409041838,8.316392899,9.798288493843424
Greece,2001,18742.42358,3.269,0.978,25.5981997,56.85763396,3.373968322,0.519884464,8.072037697,9.838544874004626
Greece,2002,19548.36774,3.269,0.978,23.87585455,50.05333719,3.629358719,0.366566462,8.548779488,9.880647070367795
Greece,2003,20632.2557,3.269,0.978,24.87800682,47.89431216,3.530650278,0.238643175,9.13454628,9.934610940853906
Greece,2004,21688.1051,3.269,0.978,25.04492253,49.82531767,2.898848108,0.247413543,8.625401497,9.984519237164546
Greece,2005,21880.52658,3.269,0.978,21.35688706,50.35553344,3.545072733,0.293249074,9.244790077,9.993352322973923
Greece,2006,23220.53244,3.269,0.978,24.05658499,51.10474658,3.195946841,0.300331801,8.089784622,10.052792185221547
Greece,2007,23973.69361,3.269,0.978,25.53087734,54.52568182,2.895003215,0.254757582,7.636775494,10.084712408590276
Greece,2008,23923.88007,3.269,0.978,23.28069624,57.10528363,4.152797081,0.265457837,7.426870346,10.082632405194182
Greece,2009,22878.13466,3.269,0.978,20.43844698,46.3779594,1.210072692,0.263026401,7.636618614,10.037936915072317
Greece,2010,21547.72418,2.581,0.972,16.82005721,50.9225182,4.712989078,0.128880433,7.824027061,9.978025483458616
Greece,2011,19448.2558,2.147,0.96,13.86559554,56.29299579,3.329853234,-0.147951277,8.200703621,9.875512668932906
Greece,2012,17924.66205,2.584,0.965,12.27953128,62.39421174,1.501526962,-0.540752951,8.087697983,9.793932811733605
Greece,2013,17644.87666,1.571,0.916,11.5362301,62.95472722,-0.921269454,-0.725120807,7.169329643,9.778200746002764
Greece,2014,17903.52524,2.468,0.955,11.23378143,66.43353645,-1.312260964,-0.66611329,8.53313446,9.79275291322068
Greece,2015,17980.72982,2.468,0.955,11.1610942,65.27164546,-1.735888048,-0.658861361,7.683336735,9.797055897858117
Greece,2016,18049.929,2.468,0.955,11.36847082,63.65754909,-0.825653978,-0.415913028,8.05513382,9.800897030235285
Greece,2017,18352.08845,2.468,0.955,12.04928341,70.88249674,1.12125452,-0.197783225,8.032671928,9.817498658995724
Greece,2018,18769.03896,2.468,0.955,11.33105261,79.23799086,0.625621413,-0.202880238,8.456664085,9.839963927417323
Greece,2019,19216.67596,2.824,0.965,10.97046318,80.59009495,0.253007522,-0.105339393,8.355419159,9.863533720636958
Greece,2020,17486.95133,2.824,0.956,12.29986587,70.29374646,-1.247983556,-0.214592107,7.539191723,9.769210243499401
Greece,2021,19232.96833,2.165,0.903,13.79154665,88.01266545,1.22382501,-1.21680249,7.111895561,9.864381186005023
Guatemala,2014,3809.615876,0.267,0.62,15.17177602,55.08327359,3.418361697,1.895112319,18.51608849,8.245283643090568
Guatemala,2015,3893.505333,0.267,0.62,14.51658034,49.89345177,2.388720328,1.832507679,20.3962574,8.267065144734865
Guatemala,2016,3924.778948,0.311,0.629,13.87171605,46.37273447,4.448441999,1.842560602,20.18209648,8.275065309649644
Guatemala,2017,3972.740578,0.445,0.644,13.60942428,46.06940335,4.424536552,1.818760915,20.00774384,8.28721145743302
Guatemala,2018,4040.212137,0.609,0.665,13.6958971,47.01168527,3.751861867,1.666022733,20.3894577,8.304052478735054
Guatemala,2019,4139.122038,0.609,0.689,14.37928994,45.51673415,3.69998398,1.520629553,20.36159325,8.328238976213795
Guatemala,2020,4005.839116,0.609,0.7,13.70245977,41.14075945,3.214440622,1.471377105,18.88810539,8.295508354660438
Guatemala,2021,4268.628586,0.609,0.7,16.13311764,49.26114946,4.261051274,1.380758706,19.38323021,8.359047880396302
Guatemala,2022,4385.148912,0.609,0.7,16.70488991,54.43103848,6.885128233,1.406237102,18.93992233,8.385978863636746
Guinea,2005,651.3596069,-0.484,0.357,12.72542006,47.93770039,31.37330259,2.000419546,10.94746971,6.479061881247977
Guinea,2008,684.7757804,-0.927,0.281,22.58947508,64.18424339,23.06561294,2.41908605,15.67825985,6.529091456795549
Guinea,2009,660.7567013,-0.927,0.29,20.93560311,69.81534542,4.68438869,2.441584894,13.58339977,6.493385695392863
Guinea,2010,675.7369173,0.246,0.543,19.13718924,73.54657393,15.05026886,2.4592931,12.43832016,6.515803824702774
Guinea,2011,696.1999914,0.246,0.522,23.60218868,85.95467327,21.31692685,2.476973527,14.25930977,6.545636963024566
Guinea,2012,719.5059168,0.246,0.522,25.11778155,86.67433183,15.2262941,2.454161563,9.46061039,6.578564749782143
Guinea,2013,729.8331432,0.214,0.517,23.42938647,80.42644772,11.88758845,2.444714985,14.13280964,6.5928159370572095
Guinea,2014,738.2722745,0.214,0.517,22.71137065,76.7719659,6.150505567,2.480193464,11.98950958,6.604312692197311
Guinea,2015,747.3569668,0.214,0.517,23.96917417,72.44273075,11.7800825,2.531512776,11.59877968,6.616542938192789
Guinea,2016,807.236421,0.214,0.517,52.41831913,111.8394674,8.172681123,2.566908693,15.76885986,6.6936165881899985
Guinea,2017,867.9075026,0.214,0.496,25.76582414,101.2516338,8.914359479,2.556523182,13.37679005,6.766085145157137
Guinea,2018,899.907328,0.018,0.484,19.46740955,88.98411154,9.827617013,2.543855729,14.87012005,6.802291789133762
Guinea,2019,926.4222195,0.018,0.468,17.79924111,78.41531323,9.470010393,2.561004517,12.40536022,6.831330091310893
Guinea,2020,945.5709034,-0.814,0.323,16.57538689,115.7652595,10.60162034,2.551399536,14.29006004,6.851788875662337
Guinea,2021,973.6468901,-0.814,0.323,15.02252636,115.1955328,12.59728826,2.506104194,11.50166798,6.881048702078911
Guinea,2022,987.5025015,-0.814,0.323,15.21749545,94.16527269,10.493041,2.482504091,11.94969559,6.895179029936625
Guinea,2023,1016.880948,-0.814,0.323,24.50161136,95.82952676,7.804975919,2.4619905,10.02691841,6.924495327249373
Guinea-Bissau,1999,576.3307953,-0.598,0.416,21.86115633,49.09948923,-2.086305132,1.896307323,16.74309921,6.356681793246086
Guinea-Bissau,2010,625.9040273,0.014,0.566,19.36645239,43.51458764,2.517851402,2.584920321,9.069239616,6.439197048324398
Guinea-Bissau,2011,658.9534705,-0.077,0.551,15.72471446,48.61746021,5.046102263,2.629227665,10.19974041,6.490652925788223
Guinea-Bissau,2012,630.668623,-0.25,0.464,19.20984137,44.12806656,2.130545803,2.659527392,14.53979969,6.446780562947359
Guinea-Bissau,2013,634.0954561,0.221,0.597,17.64943044,39.95746178,1.207125557,2.662291019,16.19137955,6.452199504775879
Guyana,1999,3813.330576,1.007,0.713,24.99795472,201.0593148,7.538219399,0.117403089,22.68779945,8.246258253188495
Guyana,2000,3759.607897,0.585,0.563,23.77598249,206.7673705,6.14854333,0.04564135,17.65683937,8.232069948233354
Guyana,2001,3847.094619,0.166,0.507,21.5703447,199.5770007,2.627413142,-0.046426197,16.55555916,8.255073497978813
Guyana,2002,3894.871074,0.166,0.572,20.86049903,196.7250784,5.341015214,-0.107975188,16.90000916,8.26741585737191
Guyana,2003,3873.041237,0.166,0.572,20.95211587,189.1624856,5.980978141,-0.072179327,13.81455994,8.261795326759904
Guyana,2004,3937.114353,0.166,0.572,23.54568087,200.7252869,4.668466224,-0.089543302,11.08073997,8.27820333624201
Guyana,2005,3867.933082,0.166,0.572,32.33397827,194.3507573,6.925543039,-0.197461944,13.8234396,8.260475556009881
Haiti,2014,1411.768348,1.033,0.802,16.55686633,42.35152591,3.4381666,1.465125763,11.98414993,7.2525983451038725
Haiti,2015,1411.126847,1.033,0.802,13.97372865,41.94573812,6.731840697,1.435740358,14.56777954,7.25214384646561
Haiti,2016,1416.748819,1.278,0.816,13.59222789,41.41090222,11.50290739,1.398627233,13.23316956,7.256119961451358
Haiti,2017,1432.672286,0.824,0.768,16.87697985,42.07454779,10.68008872,1.361606624,14.69501972,7.267296710816091
Haiti,2018,1437.352519,0.601,0.743,16.051092,45.1385763,12.48141112,1.327909594,14.49096966,7.270558171929968
Haiti,2019,1394.421141,0.601,0.744,18.53625002,44.56871878,18.70378257,1.294236606,12.86167049,7.240234655450603
Haiti,2020,1331.697785,0.601,0.744,17.70308378,37.41388013,22.79631136,1.241099932,10.00410938,7.194209937219189
Haiti,2021,1292.71955,0.709,0.751,18.04805826,37.04655946,16.84152402,1.156043394,16.1069355,7.164503456560707
Haiti,2022,1256.721436,0.709,0.751,15.86213942,36.52955028,33.98393195,1.127898287,13.12404442,7.136261573848107
Haiti,2023,1219.118716,0.709,0.751,13.85368367,30.7854237,36.81351628,1.156332636,11.23081112,7.105883512762335
Honduras,1994,823.791676,0.281,0.567,27.97743013,114.4381139,21.72934688,2.835784252,12.88875008,6.71391767755666
Honduras,1995,998.3565651,0.333,0.574,23.25733466,114.5376475,29.46452923,2.834304304,17.87564087,6.906110492161603
Honduras,2013,2205.401267,1.63,0.734,23.58542028,116.3060492,5.161898986,1.979143185,19.86407089,7.698664751823371
Honduras,2014,2229.247722,1.63,0.734,22.28544003,112.9750973,6.129249303,1.936782093,25.65361977,7.7094194631461255
Honduras,2015,2271.20266,0.741,0.698,23.68300792,107.2644054,3.15783118,1.903652414,24.64455986,7.728064776345113
Honduras,2018,2430.135037,1.154,0.762,24.74735561,103.5511622,4.347349378,1.829946431,23.15510941,7.795702105572489
Honduras,2023,2527.273663,0.439,0.705,23.75620763,98.79197983,6.663251803,1.714773884,15.37228012,7.834896397132088
Hungary,1995,7704.640902,3.078,0.948,21.70470102,78.17589159,28.30546837,-0.139220004,10.08141518,8.949578140827766
Hungary,1996,7725.699804,3.078,0.948,22.78938931,83.02198064,23.46903019,-0.171771609,10.48455715,8.952307687177527
Hungary,1997,7971.805549,3.078,0.948,23.19764749,94.68791015,18.30507441,-0.201458936,10.8694582,8.98366628928909
Hungary,1998,8297.854195,3.078,0.948,24.11058275,107.3193351,14.15378965,-0.232679337,10.25644302,9.023752229636969
Hungary,1999,8578.195064,3.078,0.948,25.03676402,113.8695328,9.997744093,-0.28326061,10.5633297,9.056978804850917
Hungary,2000,8979.735786,3.078,0.948,25.47136341,137.2623131,9.803610169,-0.259764908,11.23305416,9.102725738368964
Hungary,2001,9365.953932,3.078,0.948,24.82925667,130.9037142,9.116809117,-0.229379183,11.35202408,9.144836471089494
Hungary,2002,9836.940651,3.078,0.948,24.70434689,118.2693352,5.265448216,-0.284751377,11.11952782,9.193900032252715
Hungary,2003,10253.72392,3.078,0.948,23.65141535,116.7870885,4.661016949,-0.286433268,13.05132294,9.235396227854014
Hungary,2004,10786.4882,3.078,0.948,24.06485129,123.6156861,6.744346796,-0.221439379,12.08970928,9.286049537250017
Hungary,2005,11272.73454,3.078,0.948,23.85772927,128.0048106,3.561517114,-0.198878843,12.14680195,9.330142216466015
Hungary,2006,11734.45447,3.078,0.923,23.51489184,149.2315316,3.930326038,-0.155716485,11.51811981,9.370284619773788
Hungary,2007,11791.70744,3.078,0.938,23.70336123,155.6014324,7.958745165,-0.154915158,11.05704594,9.375151804080637
Hungary,2008,11929.72099,3.078,0.938,23.35844326,158.4532241,6.042512539,-0.175097367,10.86712456,9.386788127559464
Hungary,2009,11142.88593,3.078,0.938,22.68497193,145.3058773,4.211711712,-0.154908814,10.61416245,9.318556540074617
Hungary,2010,11287.36867,3.078,0.952,20.11154979,157.8389601,4.855557957,-0.226013876,11.23140526,9.33143956266309
Hungary,2011,11536.3579,3.078,0.952,19.56893055,166.7543472,3.929920989,-0.283360436,10.29437447,9.353258883662063
Hungary,2012,11440.76227,3.078,0.952,19.20097494,166.1756986,5.652145171,-0.516437607,9.522100449,9.344937894706984
Hungary,2013,11729.57208,3.078,0.938,20.8591446,164.4760248,1.73319985,-0.481259647,9.414786339,9.369868460163666
Hungary,2014,12287.37794,3.078,0.938,22.1003955,168.3583551,-0.227566271,-0.402887577,10.39120007,9.416327830733652
Hungary,2015,12782.94126,3.078,0.938,22.29370479,167.2907385,-0.06164468,-0.359466253,10.3242197,9.45586684699201
Hungary,2016,13145.65599,3.078,0.938,19.61276202,163.9719445,0.394769307,-0.388598015,10.60550213,9.483846640064874
Hungary,2017,13734.24428,3.078,0.958,22.31751791,165.0328558,2.348242812,-0.338685889,10.83948994,9.527647575537662
Hungary,2018,14533.77831,3.078,0.958,24.87733843,162.7008588,2.850247926,-0.20368727,10.85924339,9.584230757860855
Hungary,2019,15290.80855,3.078,0.958,27.12434389,159.9255565,3.338586354,-0.125143122,10.19274426,9.635007178492911
Hungary,2020,14664.29712,3.078,0.977,26.44763335,154.5270029,3.326743858,-0.252049643,9.333879471,9.593171051180066
Hungary,2021,15787.95354,3.078,0.977,27.2593628,159.1875273,5.110965344,-0.409163639,10.36329174,9.667002494037085
Iceland,1998,40926.71581,3.15,0.989,25.31441729,70.76763953,1.65924171,1.070859043,15.47620296,10.619538327078255
Iceland,1999,42010.93762,3.15,0.989,23.22686717,68.47258085,3.231832609,1.209238786,15.44133854,10.645685282886037
Iceland,2000,43472.33699,3.15,0.989,24.24761446,70.2477742,5.136471232,1.369192833,15.53201389,10.679880083522354
Iceland,2001,44545.98226,3.15,0.989,22.9243407,73.93953258,6.405085504,1.329295255,18.17838097,10.70427724387133
Iceland,2002,44389.55605,3.15,0.989,19.60240458,68.71083147,5.197022302,0.892596377,18.72737694,10.70075949665169
Iceland,2003,45088.9226,3.15,0.989,21.18157196,67.40099875,2.055663298,0.69249762,18.10956955,10.716391876696298
Iceland,2004,48101.71163,3.15,0.989,24.6369177,69.73262045,3.158193243,0.877936158,18.60569,10.781073040284012
Iceland,2005,50674.44113,3.15,0.989,29.10143706,71.21067939,3.987047828,1.582891978,17.33946991,10.83317694274434
